source_id,verdict,publisher_total,our_rows,evidence_url,note
fed_hud_mf_section8_contracts,UNKNOWN,,24309,https://www.hud.gov/sites/dfiles/Housing/documents/MF-Assistance-Sec8-Contracts1.xlsx,HUD advertises no record count for the Section 8 contracts workbook.
fed_ofac_sdn,COMPLETE,19198,19115,https://www.treasury.gov/ofac/downloads/sdn.csv,Live sdn.csv has ~19198 rows vs our 19115 (0.4% below a daily-growing list).
fed_courtlistener_judges,UNKNOWN,,16191,https://free.law/projects/judge-db/,Free Law Project advertises no judge-db record count.
fed_usda_rd_mfh_active_projects,COMPLETE,13550,13550,https://www.sc.egov.usda.gov/data/files/MFH_Section_515/ActiveProjects/mfhd_active_projects.csv,Downloaded live file has 13550 data rows; exact match.
xc_owid_terrorism_deaths,COMPLETE,10480,10481,https://ourworldindata.org/grapher/terrorism-deaths.csv?csvType=full,Downloaded live CSV has 10480 data rows; match within header/rounding.
fed_ihs_scb_facility,UNKNOWN,,8733,https://www.ihs.gov/scb/,IHS publishes no facility-table record count.
fed_cms_pending_initial_logging_and_tracking_physicians,UNKNOWN,,7240,,CMS pending L&T file has no advertised count.
ca_lobby_contributions,UNKNOWN,,6505,,CAL-ACCESS publishes no per-table row counts.
fed_cms_hcris,UNKNOWN,,6103,https://data.cms.gov/provider-compliance/cost-reports/hospital-provider-cost-report,~6100 hospital cost reports per year is plausible but CMS advertises no count on a static page.
fed_epa_envirofacts,SAMPLE_DECLARED,,5000,,Declared sample; Envirofacts API total not cheaply retrievable.
fed_finra_mpid_list,COMPLETE,4215,4215,https://www.nasdaqtrader.com/dynamic/Symdir/mpidlist.txt,Downloaded live file has ~4215 data rows; match.
fed_eia861_frame,UNKNOWN,,3412,,EIA-861 workbook tabs have no advertised row counts.
fed_eia861_sales_ult_cust,UNKNOWN,,2817,,EIA-861 workbook tabs have no advertised row counts.
xc_owid_gini,COMPLETE,2388,2389,https://ourworldindata.org/grapher/economic-inequality-gini-index.csv?csvType=full,Downloaded live CSV has 2388 data rows; match within header/rounding.
fed_eia861_operational_data,UNKNOWN,,1712,,EIA-861 workbook tabs have no advertised row counts.
fed_hrsa_uds_table3a_patients,UNKNOWN,,1357,,HRSA UDS publishes no per-table row counts.
fed_cms_medicare_diabetes_prevention_program,UNKNOWN,,1037,,CMS MDPP dataset count not on a static page.
fed_eia861_reliability,UNKNOWN,,973,,EIA-861 workbook tabs have no advertised row counts.
fed_occ_national_banks,UNKNOWN,,724,,OCC bank list has no advertised count; ~700-800 active charters is plausible.
fed_dhs_hifld,SAMPLE_DECLARED,,500,,Declared sample of HIFLD layers.
fed_eia861_demand_response,UNKNOWN,,340,,EIA-861 workbook tabs have no advertised row counts.
fed_fhfa_suspended_counterparties,COMPLETE,240,241,https://www.fhfa.gov/document/d/scp/download/csv,Downloaded live file has 240 data rows; ours 241 (within header/rounding).
fed_eia_861_balancing_authority,UNKNOWN,,189,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip,EIA-861 workbook tab has no advertised row count.
fed_va_suicide_appendix,UNKNOWN,,144,https://www.mentalhealth.va.gov/,VA appendix xlsx has no advertised record count.
fed_hud_data,UNKNOWN,,77,https://www.huduser.gov/portal/datasets/pdrdatas.html,Portal is a dataset index with no advertised count; unclear unit (77 datasets?).
fed_fara,UNKNOWN,,30,https://www.justice.gov/nsd-fara,FARA has hundreds of active registrants; unclear what unit 30 rows represents - flagging as possibly very short but no comparable advertised number.
FED_FDA_DEVICE_ENFORCEMENT,SHORT,39677,20,https://api.fda.gov/device/enforcement.json?limit=1,API meta.results.total=39677 vs landing 20; mart holds 39635 so landing table looks truncated rather than the data missing.
fed_eia861_delivery_companies,UNKNOWN,,9,,EIA-861 workbook tabs have no advertised row counts.
